,dataset,algorithm,algorithm_params,emb_approach,hubness,metric,hits@1,hits@5,hits@10,hits@25,hits@50,Robin Hood,time in s,memory
4348,EN-FR 15K(V1),NGT,{},TransH,MP gauss,euclidean,0.2773333333333333,0.4014666666666667,0.45586666666666664,0.5296,0.5770666666666666,0.162236,170.096147,175833088
4407,EN-FR 15K(V1),Annoy,{'search_k': -1},AttrE,NICDM,euclidean,0.3174666666666667,0.4630666666666667,0.5148,0.5762666666666667,0.6139333333333333,0.3825346666666667,6.674956,168841216
1217,EN-FR 15K(V1),BallTree,{},AttrE,NICDM,euclidean,0.32513333333333333,0.49046666666666666,0.5474666666666667,0.6134,0.6505333333333333,0.38853866666666664,118.564149,206241792
1999,EN-FR 15K(V1),Brute,{},AttrE,NICDM,euclidean,0.32513333333333333,0.49046666666666666,0.5474666666666667,0.6134,0.6505333333333333,0.38853866666666664,69.281991,1780465664
2783,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",AttrE,NICDM,cosine,0.30193333333333333,0.46646666666666664,0.5224,0.5959333333333333,0.6392666666666666,0.38758933333333334,50.014825,279093248
5247,EN-FR 15K(V1),KDTree,{},AttrE,NICDM,euclidean,0.32513333333333333,0.49046666666666666,0.5474666666666667,0.6134,0.6505333333333333,0.38853866666666664,133.939445,207106048
3623,EN-FR 15K(V1),NGT,{},AttrE,NICDM,euclidean,0.3192,0.4802,0.5357333333333333,0.6013333333333334,0.6408,0.3907920536866925,45.920026,175190016
4463,EN-FR 15K(V1),Annoy,{'search_k': -1},BootEA,NICDM,euclidean,0.5689333333333333,0.7620666666666667,0.823,0.8734,0.8929333333333334,0.26125866666666664,7.494006,167211008
1273,EN-FR 15K(V1),BallTree,{},BootEA,NICDM,euclidean,0.5697333333333333,0.7663333333333333,0.8314,0.8889333333333334,0.9113333333333333,0.2691906666666667,117.781461,204410880
2055,EN-FR 15K(V1),Brute,{},BootEA,NICDM,euclidean,0.5697333333333333,0.7663333333333333,0.8314,0.8889333333333334,0.9113333333333333,0.2691906666666667,69.275545,1781960704
2839,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",BootEA,NICDM,cosine,0.5653333333333334,0.7621333333333333,0.8273333333333334,0.8872666666666666,0.9075333333333333,0.27608266666666664,96.531806,287858688
5303,EN-FR 15K(V1),KDTree,{},BootEA,NICDM,euclidean,0.5697333333333333,0.7663333333333333,0.8314,0.8889333333333334,0.9113333333333333,0.2691906666666667,120.733985,207257600
3679,EN-FR 15K(V1),NGT,{},BootEA,NICDM,euclidean,0.5652666666666667,0.7623333333333333,0.8268666666666666,0.8842,0.9066,0.2705053333333333,157.17339,176164864
4519,EN-FR 15K(V1),Annoy,{'search_k': -1},ConvE,NICDM,euclidean,0.2770666666666667,0.3711333333333333,0.41,0.4626,0.5005333333333334,0.29764266666666667,7.822808,168333312
1329,EN-FR 15K(V1),BallTree,{},ConvE,NICDM,euclidean,0.27926666666666666,0.3776,0.42106666666666664,0.4778,0.5244666666666666,0.306928,92.86889,207392768
2111,EN-FR 15K(V1),Brute,{},ConvE,NICDM,euclidean,0.27926666666666666,0.3776,0.42106666666666664,0.4778,0.5244666666666666,0.306928,69.224945,1780785152
2895,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",ConvE,NICDM,cosine,0.27226666666666666,0.3741333333333333,0.4178,0.47626666666666667,0.5242,0.2746733333333333,87.441866,285691904
5359,EN-FR 15K(V1),KDTree,{},ConvE,NICDM,euclidean,0.27926666666666666,0.3776,0.42106666666666664,0.4778,0.5244666666666666,0.306928,141.297853,205189120
3735,EN-FR 15K(V1),NGT,{},ConvE,NICDM,euclidean,0.2768,0.375,0.41846666666666665,0.47533333333333333,0.5219333333333334,0.31005733333333335,105.892973,174743552
4575,EN-FR 15K(V1),Annoy,{'search_k': -1},GCN_Align,NICDM,euclidean,0.4144,0.6353333333333333,0.6992666666666667,0.7506666666666667,0.7631333333333333,0.47230266666666665,7.227657,167702528
1385,EN-FR 15K(V1),BallTree,{},GCN_Align,NICDM,euclidean,0.4278666666666667,0.6656,0.7374,0.7942666666666667,0.8093333333333333,0.49692933333333333,119.030608,207384576
2167,EN-FR 15K(V1),Brute,{},GCN_Align,NICDM,euclidean,0.42793333333333333,0.6656,0.7374,0.7942666666666667,0.8093333333333333,0.49692933333333333,70.243687,1781051392
2951,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",GCN_Align,NICDM,cosine,0.4155333333333333,0.6536,0.726,0.7833333333333333,0.7973333333333333,0.494723666694706,50.487581,269705216
5415,EN-FR 15K(V1),KDTree,{},GCN_Align,NICDM,euclidean,0.42793333333333333,0.6656,0.7374,0.7942666666666667,0.8093333333333333,0.49692933333333333,130.758654,208220160
3791,EN-FR 15K(V1),NGT,{},GCN_Align,NICDM,euclidean,0.2945333333333333,0.45786666666666664,0.5112,0.5555333333333333,0.5699333333333333,0.5625573333333334,70.081453,174329856
4631,EN-FR 15K(V1),Annoy,{'search_k': -1},HolE,NICDM,euclidean,0.2046,0.22106666666666666,0.2334,0.2581333333333333,0.2870666666666667,0.247104,7.852643,166760448
1441,EN-FR 15K(V1),BallTree,{},HolE,NICDM,euclidean,0.20406666666666667,0.22146666666666667,0.234,0.26126666666666665,0.30006666666666665,0.25521466666666665,113.625758,205987840
2223,EN-FR 15K(V1),Brute,{},HolE,NICDM,euclidean,0.20406666666666667,0.22146666666666667,0.234,0.26126666666666665,0.30006666666666665,0.25521466666666665,69.105944,1780862976
3007,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",HolE,NICDM,cosine,0.2036,0.22013333333333332,0.23353333333333334,0.2612,0.30046666666666666,0.22675066666666666,105.154957,282292224
5471,EN-FR 15K(V1),KDTree,{},HolE,NICDM,euclidean,0.20406666666666667,0.22146666666666667,0.234,0.26126666666666665,0.30006666666666665,0.25521466666666665,131.960574,206286848
3847,EN-FR 15K(V1),NGT,{},HolE,NICDM,euclidean,0.20406666666666667,0.2214,0.234,0.2614,0.3001333333333333,0.2555773333333333,179.920566,174772224
4687,EN-FR 15K(V1),Annoy,{'search_k': -1},IMUSE,NICDM,euclidean,0.4358666666666667,0.5726,0.6254,0.6886,0.7247333333333333,0.2780066666666667,6.399741,168919040
1497,EN-FR 15K(V1),BallTree,{},IMUSE,NICDM,euclidean,0.44006666666666666,0.59,0.652,0.7314666666666667,0.7766,0.274004,109.954735,202223616
2279,EN-FR 15K(V1),Brute,{},IMUSE,NICDM,euclidean,0.44006666666666666,0.59,0.652,0.7314666666666667,0.7766,0.274004,69.227262,1779986432
3063,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IMUSE,NICDM,cosine,0.4292,0.5787333333333333,0.6447333333333334,0.7254666666666667,0.773,0.24975066666666668,90.831416,286982144
5527,EN-FR 15K(V1),KDTree,{},IMUSE,NICDM,euclidean,0.44006666666666666,0.59,0.652,0.7314666666666667,0.7766,0.274004,120.941779,205959168
3903,EN-FR 15K(V1),NGT,{},IMUSE,NICDM,euclidean,0.4398,0.5888666666666666,0.6508,0.7298,0.7748666666666667,0.275248,115.261525,174010368
4743,EN-FR 15K(V1),Annoy,{'search_k': -1},IPTransE,NICDM,euclidean,0.2618,0.39326666666666665,0.43766666666666665,0.49273333333333336,0.5405333333333333,0.265268,7.343792,164904960
1553,EN-FR 15K(V1),BallTree,{},IPTransE,NICDM,euclidean,0.2656,0.423,0.4748,0.5452666666666667,0.6036666666666667,0.24750933333333333,98.286707,207368192
2335,EN-FR 15K(V1),Brute,{},IPTransE,NICDM,euclidean,0.2656,0.423,0.4748,0.5452666666666667,0.6036666666666667,0.247508,69.471723,1780371456
3119,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IPTransE,NICDM,cosine,0.24806666666666666,0.4110666666666667,0.4679333333333333,0.5432,0.6052666666666666,0.23954533333333333,102.725342,281948160
5583,EN-FR 15K(V1),KDTree,{},IPTransE,NICDM,euclidean,0.2656,0.423,0.4748,0.5452666666666667,0.6036666666666667,0.24750933333333333,122.882424,205180928
3959,EN-FR 15K(V1),NGT,{},IPTransE,NICDM,euclidean,0.2657333333333333,0.4226666666666667,0.47433333333333333,0.5449333333333334,0.6033333333333334,0.248028,217.951022,172969984
4799,EN-FR 15K(V1),Annoy,{'search_k': -1},JAPE,NICDM,euclidean,0.3648,0.5710666666666666,0.6548666666666667,0.7376666666666667,0.7702,0.3299453333333333,6.611328,167821312
1609,EN-FR 15K(V1),BallTree,{},JAPE,NICDM,euclidean,0.36893333333333334,0.5824,0.6706,0.753,0.7874666666666666,0.34206933333333334,120.903093,204468224
2391,EN-FR 15K(V1),Brute,{},JAPE,NICDM,euclidean,0.36893333333333334,0.5824,0.6706,0.753,0.7874666666666666,0.34206933333333334,69.20512,1783017472
3175,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",JAPE,NICDM,cosine,0.3552666666666667,0.5712,0.6612666666666667,0.7453333333333333,0.7783333333333333,0.3336226666666667,36.863811,273981440
5639,EN-FR 15K(V1),KDTree,{},JAPE,NICDM,euclidean,0.36893333333333334,0.5824,0.6706,0.753,0.7874666666666666,0.34206933333333334,116.69038,204918784
4015,EN-FR 15K(V1),NGT,{},JAPE,NICDM,euclidean,0.3459333333333333,0.5483333333333333,0.6356666666666667,0.7203333333333334,0.7542666666666666,0.3498956295257245,38.182458,173047808
842,EN-FR 15K(V1),Annoy,{'search_k': -1},MultiKE,NICDM,euclidean,0.3552,0.5682666666666667,0.6506666666666666,0.7431333333333333,0.7910666666666667,0.2923906666666667,6.484197,172560384
1106,EN-FR 15K(V1),BallTree,{},MultiKE,NICDM,euclidean,0.3572,0.5741333333333334,0.6595333333333333,0.7529333333333333,0.8024666666666667,0.2991546666666667,114.474362,209055744
1051,EN-FR 15K(V1),Brute,{},MultiKE,NICDM,euclidean,0.3572,0.5741333333333334,0.6595333333333333,0.7529333333333333,0.8024666666666667,0.2991546666666667,69.208874,1786695680
758,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",MultiKE,NICDM,cosine,0.35233333333333333,0.5700666666666667,0.6554,0.7490666666666667,0.7961333333333334,0.28643631546454706,35.365126,272637952
800,EN-FR 15K(V1),KDTree,{},MultiKE,NICDM,euclidean,0.3572,0.5741333333333334,0.6595333333333333,0.7529333333333333,0.8024666666666667,0.2991546666666667,105.835221,211861504
1161,EN-FR 15K(V1),NGT,{},MultiKE,NICDM,euclidean,0.3327333333333333,0.5376666666666666,0.6216,0.7128666666666666,0.7617333333333334,0.307448,26.428259,178614272
4911,EN-FR 15K(V1),Annoy,{'search_k': -1},ProjE,NICDM,euclidean,0.2888,0.3902,0.42973333333333336,0.47026666666666667,0.4972,0.3202026666666667,8.67759,168251392
1665,EN-FR 15K(V1),BallTree,{},ProjE,NICDM,euclidean,0.2969333333333333,0.4265333333333333,0.4732,0.5343333333333333,0.5832,0.33772,121.342238,204361728
2447,EN-FR 15K(V1),Brute,{},ProjE,NICDM,euclidean,0.2969333333333333,0.4265333333333333,0.4732,0.5343333333333333,0.5832,0.33772,69.477666,1779990528
3287,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",ProjE,NICDM,cosine,0.2872,0.4218,0.4746,0.5388,0.5883333333333334,0.3129093333333333,119.994235,284139520
5751,EN-FR 15K(V1),KDTree,{},ProjE,NICDM,euclidean,0.2969333333333333,0.4265333333333333,0.4732,0.5343333333333333,0.5832,0.33772,123.949237,208224256
4071,EN-FR 15K(V1),NGT,{},ProjE,NICDM,euclidean,0.29706666666666665,0.427,0.47346666666666665,0.5348,0.5832,0.33925866666666665,225.16556,173187072
5023,EN-FR 15K(V1),Annoy,{'search_k': -1},RSN4EA,NICDM,euclidean,0.39366666666666666,0.5120666666666667,0.5477333333333333,0.5864,0.6039333333333333,0.31296666666666667,8.005619,164802560
1775,EN-FR 15K(V1),BallTree,{},RSN4EA,NICDM,euclidean,0.469,0.6508,0.7098,0.7686,0.7946666666666666,0.3597226666666667,111.462885,206376960
2559,EN-FR 15K(V1),Brute,{},RSN4EA,NICDM,euclidean,0.469,0.6508,0.7098,0.7686,0.7946666666666666,0.3597226666666667,68.834266,1782046720
3399,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RSN4EA,NICDM,cosine,0.45253333333333334,0.6390666666666667,0.6992666666666667,0.7612666666666666,0.7874,0.33210133333333336,78.478702,286834688
5863,EN-FR 15K(V1),KDTree,{},RSN4EA,NICDM,euclidean,0.469,0.6508,0.7098,0.7686,0.7946666666666666,0.3597226666666667,127.680643,205185024
4183,EN-FR 15K(V1),NGT,{},RSN4EA,NICDM,euclidean,0.46846666666666664,0.6499333333333334,0.7089333333333333,0.7674666666666666,0.7938,0.3600813333333333,131.998629,173813760
4967,EN-FR 15K(V1),Annoy,{'search_k': -1},RotatE,NICDM,euclidean,0.3612,0.5643333333333334,0.6437333333333334,0.7184666666666667,0.7443333333333333,0.26699333333333336,6.992448,191311872
1721,EN-FR 15K(V1),BallTree,{},RotatE,NICDM,euclidean,0.374,0.5995333333333334,0.6907333333333333,0.7798666666666667,0.8150666666666667,0.2813946666666667,109.652314,192217088
2503,EN-FR 15K(V1),Brute,{},RotatE,NICDM,euclidean,0.374,0.5995333333333334,0.6907333333333333,0.7798666666666667,0.8150666666666667,0.2813946666666667,73.43307,2339917824
3343,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",RotatE,NICDM,cosine,0.3522666666666667,0.5876666666666667,0.6844,0.778,0.8142,0.2547506666666667,65.037916,308682752
5807,EN-FR 15K(V1),KDTree,{},RotatE,NICDM,euclidean,0.374,0.5995333333333334,0.6907333333333333,0.7798666666666667,0.8150666666666667,0.2813946666666667,131.078652,191090688
4127,EN-FR 15K(V1),NGT,{},RotatE,NICDM,euclidean,0.3731333333333333,0.5983333333333334,0.6893333333333334,0.7784,0.8136,0.282308,112.91172,197529600
5079,EN-FR 15K(V1),Annoy,{'search_k': -1},SimplE,NICDM,euclidean,0.20393333333333333,0.22926666666666667,0.24753333333333333,0.2713333333333333,0.2909333333333333,0.5115546666666667,7.582468,170180608
1831,EN-FR 15K(V1),BallTree,{},SimplE,NICDM,euclidean,0.2046,0.23853333333333335,0.26206666666666667,0.2912666666666667,0.31153333333333333,0.514164,106.822643,204853248
2615,EN-FR 15K(V1),Brute,{},SimplE,NICDM,euclidean,0.2046,0.23853333333333335,0.26206666666666667,0.2912666666666667,0.31153333333333333,0.514164,69.139303,1780834304
3455,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",SimplE,NICDM,cosine,0.2034,0.2324,0.2537333333333333,0.28413333333333335,0.30946666666666667,0.5327746666666666,52.72236,281350144
5919,EN-FR 15K(V1),KDTree,{},SimplE,NICDM,euclidean,0.2046,0.23853333333333335,0.26206666666666667,0.2912666666666667,0.31153333333333333,0.514164,140.278986,205160448
4239,EN-FR 15K(V1),NGT,{},SimplE,NICDM,euclidean,0.20193333333333333,0.23546666666666666,0.2584,0.28773333333333334,0.30733333333333335,0.518368,77.556446,175091712
5135,EN-FR 15K(V1),Annoy,{'search_k': -1},TransD,NICDM,euclidean,0.25633333333333336,0.377,0.412,0.4624,0.5036666666666667,0.2716573333333333,7.665699,167399424
1887,EN-FR 15K(V1),BallTree,{},TransD,NICDM,euclidean,0.2592,0.40646666666666664,0.4524,0.5126666666666667,0.5688666666666666,0.24792266666666668,110.435633,204365824
2671,EN-FR 15K(V1),Brute,{},TransD,NICDM,euclidean,0.2592,0.40646666666666664,0.4524,0.5126666666666667,0.5688666666666666,0.24792266666666668,74.237096,1779806208
3511,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",TransD,NICDM,cosine,0.24226666666666666,0.39853333333333335,0.44926666666666665,0.5134,0.5713333333333334,0.24053733333333333,113.623306,285507584
5975,EN-FR 15K(V1),KDTree,{},TransD,NICDM,euclidean,0.2592,0.40646666666666664,0.4524,0.5126666666666667,0.5688666666666666,0.24792266666666668,123.36679,205090816
4295,EN-FR 15K(V1),NGT,{},TransD,NICDM,euclidean,0.25926666666666665,0.4064,0.4524,0.5124,0.5688666666666666,0.24835066666666666,202.349459,177594368
5191,EN-FR 15K(V1),Annoy,{'search_k': -1},TransH,NICDM,euclidean,0.25606666666666666,0.38566666666666666,0.4276,0.4826,0.5262666666666667,0.25952933333333333,8.831497,167428096
1943,EN-FR 15K(V1),BallTree,{},TransH,NICDM,euclidean,0.25893333333333335,0.41046666666666665,0.4622,0.5312666666666667,0.5866,0.24073866666666666,109.061547,207384576
2727,EN-FR 15K(V1),Brute,{},TransH,NICDM,euclidean,0.25893333333333335,0.41046666666666665,0.4622,0.5312666666666667,0.5866,0.24074,69.030204,1779990528
3567,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",TransH,NICDM,cosine,0.24186666666666667,0.39886666666666665,0.45753333333333335,0.5292,0.5889333333333333,0.23288,107.051216,284479488
6031,EN-FR 15K(V1),KDTree,{},TransH,NICDM,euclidean,0.25893333333333335,0.41046666666666665,0.4622,0.5312666666666667,0.5866,0.24073866666666666,136.48696,208191488
4351,EN-FR 15K(V1),NGT,{},TransH,NICDM,euclidean,0.2588,0.4104,0.462,0.5310666666666667,0.5864,0.24102,190.494661,172945408
4402,EN-FR 15K(V1),Annoy,{'search_k': -1},AttrE,None,euclidean,0.23906666666666668,0.3403333333333333,0.3964666666666667,0.4826,0.5519333333333334,0.5062213333333333,4.048298,158949376
1212,EN-FR 15K(V1),BallTree,{},AttrE,None,euclidean,0.23866666666666667,0.3480666666666667,0.409,0.5032666666666666,0.5797333333333333,0.5144213333333333,53.87512,199462912
1994,EN-FR 15K(V1),Brute,{},AttrE,None,euclidean,0.23866666666666667,0.3480666666666667,0.409,0.5032666666666666,0.5797333333333333,0.5144213333333333,35.079836,1770213376
2778,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",AttrE,None,cosine,0.2382,0.3469333333333333,0.40726666666666667,0.5008,0.5759333333333333,0.5145973333333334,44.028417,269393920
5242,EN-FR 15K(V1),KDTree,{},AttrE,None,euclidean,0.23866666666666667,0.3480666666666667,0.409,0.5032666666666666,0.5797333333333333,0.5144213333333333,70.134878,199630848
3618,EN-FR 15K(V1),NGT,{},AttrE,None,euclidean,0.2356,0.34286666666666665,0.4032,0.49673333333333336,0.5713333333333334,0.5157562526005826,29.765362,173072384
4458,EN-FR 15K(V1),Annoy,{'search_k': -1},BootEA,None,euclidean,0.5400666666666667,0.7223333333333334,0.7910666666666667,0.8579333333333333,0.8838,0.196136,4.41756,163115008
1268,EN-FR 15K(V1),BallTree,{},BootEA,None,euclidean,0.5402666666666667,0.7240666666666666,0.7958,0.8698,0.9012,0.19034,56.893747,198041600
2050,EN-FR 15K(V1),Brute,{},BootEA,None,euclidean,0.5402666666666667,0.7240666666666666,0.7958,0.8698,0.9012,0.19034,35.304244,1770217472
2834,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",BootEA,None,cosine,0.5401333333333334,0.7237333333333333,0.7950666666666667,0.8686666666666667,0.8995333333333333,0.18855466666666668,80.652321,272068608
5298,EN-FR 15K(V1),KDTree,{},BootEA,None,euclidean,0.5402666666666667,0.7240666666666666,0.7958,0.8698,0.9012,0.19034,71.576241,197701632
3674,EN-FR 15K(V1),NGT,{},BootEA,None,euclidean,0.5376666666666666,0.7212,0.7928666666666667,0.8663333333333333,0.8971333333333333,0.19119066666666668,113.656792,177881088
4514,EN-FR 15K(V1),Annoy,{'search_k': -1},ConvE,None,euclidean,0.2548,0.35546666666666665,0.39953333333333335,0.4544,0.4892666666666667,0.202572,5.120626,159768576
1324,EN-FR 15K(V1),BallTree,{},ConvE,None,euclidean,0.25606666666666666,0.3606,0.40813333333333335,0.46886666666666665,0.5087333333333334,0.201136,59.058823,199553024
2106,EN-FR 15K(V1),Brute,{},ConvE,None,euclidean,0.25606666666666666,0.3606,0.40813333333333335,0.46886666666666665,0.5087333333333334,0.201136,35.262471,1767190528
2890,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",ConvE,None,cosine,0.2558666666666667,0.3602666666666667,0.40813333333333335,0.4696666666666667,0.5106666666666667,0.203916,71.978095,275853312
5354,EN-FR 15K(V1),KDTree,{},ConvE,None,euclidean,0.25606666666666666,0.3606,0.40813333333333335,0.46886666666666665,0.5087333333333334,0.201136,67.255895,200671232
3730,EN-FR 15K(V1),NGT,{},ConvE,None,euclidean,0.2536,0.35813333333333336,0.4056,0.46626666666666666,0.5061333333333333,0.20222133333333334,70.066983,174424064
4570,EN-FR 15K(V1),Annoy,{'search_k': -1},GCN_Align,None,euclidean,0.36966666666666664,0.5834,0.6604,0.7288,0.755,0.48324533333333336,4.154368,158838784
1380,EN-FR 15K(V1),BallTree,{},GCN_Align,None,euclidean,0.374,0.6028666666666667,0.6892666666666667,0.7681333333333333,0.7989333333333334,0.49090133333333336,52.046732,199892992
2162,EN-FR 15K(V1),Brute,{},GCN_Align,None,euclidean,0.37406666666666666,0.6028666666666667,0.6892666666666667,0.7681333333333333,0.7989333333333334,0.49090133333333336,35.737977,1768800256
2946,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",GCN_Align,None,cosine,0.36766666666666664,0.5944,0.6800666666666667,0.7578666666666667,0.7865333333333333,0.5005916990120796,42.479154,263041024
5410,EN-FR 15K(V1),KDTree,{},GCN_Align,None,euclidean,0.37406666666666666,0.6028666666666667,0.6892666666666667,0.7681333333333333,0.7989333333333334,0.49090133333333336,71.106873,199766016
3786,EN-FR 15K(V1),NGT,{},GCN_Align,None,euclidean,0.2604666666666667,0.4174,0.47813333333333335,0.5358,0.5612666666666667,0.5507666666666666,44.877136,172724224
4626,EN-FR 15K(V1),Annoy,{'search_k': -1},HolE,None,euclidean,0.20173333333333332,0.2134,0.22673333333333334,0.2548,0.285,0.22291333333333332,4.696126,161865728
1436,EN-FR 15K(V1),BallTree,{},HolE,None,euclidean,0.20146666666666666,0.2128,0.2258,0.25753333333333334,0.29,0.2682866666666667,53.757951,199393280
2218,EN-FR 15K(V1),Brute,{},HolE,None,euclidean,0.20146666666666666,0.2128,0.2258,0.25753333333333334,0.29,0.2682866666666667,35.30352,1770209280
3002,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",HolE,None,cosine,0.20146666666666666,0.21286666666666668,0.22626666666666667,0.2584,0.29286666666666666,0.27037466666666665,98.278706,275116032
5466,EN-FR 15K(V1),KDTree,{},HolE,None,euclidean,0.20146666666666666,0.2128,0.2258,0.25753333333333334,0.29,0.2682866666666667,70.591418,201400320
3842,EN-FR 15K(V1),NGT,{},HolE,None,euclidean,0.2014,0.21273333333333333,0.22573333333333334,0.25753333333333334,0.2899333333333333,0.2684533333333333,103.895357,174047232
4682,EN-FR 15K(V1),Annoy,{'search_k': -1},IMUSE,None,euclidean,0.395,0.5081333333333333,0.5725333333333333,0.6546,0.7031333333333334,0.26581466666666664,4.440849,161357824
1492,EN-FR 15K(V1),BallTree,{},IMUSE,None,euclidean,0.39393333333333336,0.5145333333333333,0.5866666666666667,0.6856,0.7466666666666667,0.2589786666666667,57.814248,200413184
2274,EN-FR 15K(V1),Brute,{},IMUSE,None,euclidean,0.39393333333333336,0.5145333333333333,0.5866666666666667,0.6856,0.7466666666666667,0.2589786666666667,35.017159,1767768064
3058,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IMUSE,None,cosine,0.39386666666666664,0.5144666666666666,0.5868,0.6856666666666666,0.7466666666666667,0.25721066666666664,74.848766,274354176
5522,EN-FR 15K(V1),KDTree,{},IMUSE,None,euclidean,0.39393333333333336,0.5145333333333333,0.5866666666666667,0.6856,0.7466666666666667,0.2589786666666667,69.021106,200286208
3898,EN-FR 15K(V1),NGT,{},IMUSE,None,euclidean,0.3936,0.5137333333333334,0.5856666666666667,0.6844666666666667,0.7454666666666667,0.25987333333333335,75.932683,176132096
4738,EN-FR 15K(V1),Annoy,{'search_k': -1},IPTransE,None,euclidean,0.21533333333333332,0.32413333333333333,0.38566666666666666,0.45886666666666664,0.5149333333333334,0.243524,4.343654,162230272
1548,EN-FR 15K(V1),BallTree,{},IPTransE,None,euclidean,0.2106,0.34146666666666664,0.41733333333333333,0.5104,0.5742,0.252884,56.240078,201768960
2330,EN-FR 15K(V1),Brute,{},IPTransE,None,euclidean,0.2106,0.34146666666666664,0.41733333333333333,0.5104,0.5742,0.252884,35.065698,1767358464
3114,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",IPTransE,None,cosine,0.2106,0.3414,0.4172666666666667,0.5109333333333334,0.5772666666666667,0.25532,99.112653,274903040
5578,EN-FR 15K(V1),KDTree,{},IPTransE,None,euclidean,0.2106,0.34146666666666664,0.41733333333333333,0.5104,0.5742,0.252884,65.239972,197697536
3954,EN-FR 15K(V1),NGT,{},IPTransE,None,euclidean,0.2104,0.34126666666666666,0.41706666666666664,0.51,0.5738666666666666,0.2531253333333333,145.78071,172871680
4794,EN-FR 15K(V1),Annoy,{'search_k': -1},JAPE,None,euclidean,0.3031333333333333,0.48106666666666664,0.5742666666666667,0.6775333333333333,0.7356666666666667,0.3720306666666667,3.849119,161591296
1604,EN-FR 15K(V1),BallTree,{},JAPE,None,euclidean,0.3038,0.4875333333333333,0.5843333333333334,0.6926,0.7520666666666667,0.38632,50.884861,198987776
2386,EN-FR 15K(V1),Brute,{},JAPE,None,euclidean,0.3038,0.4875333333333333,0.5843333333333334,0.6926,0.7520666666666667,0.38632266666666665,35.006363,1770205184
3170,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",JAPE,None,cosine,0.3028666666666667,0.4856,0.5822666666666667,0.6899333333333333,0.7457333333333334,0.38649466666666665,40.31431,264355840
5634,EN-FR 15K(V1),KDTree,{},JAPE,None,euclidean,0.3038,0.4875333333333333,0.5843333333333334,0.6926,0.7520666666666667,0.38632,57.375216,202752000
4010,EN-FR 15K(V1),NGT,{},JAPE,None,euclidean,0.29106666666666664,0.46366666666666667,0.557,0.6626666666666666,0.7213333333333334,0.3929729291226872,28.521933,175169536
837,EN-FR 15K(V1),Annoy,{'search_k': -1},MultiKE,None,euclidean,0.32493333333333335,0.5286,0.6144666666666667,0.7156,0.7753333333333333,0.32255333333333336,4.18453,165564416
1101,EN-FR 15K(V1),BallTree,{},MultiKE,None,euclidean,0.32566666666666666,0.5332,0.6209333333333333,0.7243333333333334,0.785,0.32520266666666664,53.153499,202264576
1046,EN-FR 15K(V1),Brute,{},MultiKE,None,euclidean,0.32566666666666666,0.5332,0.6209333333333333,0.7243333333333334,0.785,0.32520266666666664,35.004376,1770852352
753,EN-FR 15K(V1),HNSW,"{'M': 96, 'efConstruction': 500}",MultiKE,None,cosine,0.3244666666666667,0.5315333333333333,0.6186666666666667,0.7212666666666666,0.7804,0.3235079943517514,35.328461,266657792
795,EN-FR 15K(V1),KDTree,{},MultiKE,None,euclidean,0.32566666666666666,0.5332,0.6209333333333333,0.7243333333333334,0.785,0.32520266666666664,48.982252,201375744
1156,EN-FR 15K(V1),NGT,{},MultiKE,None,euclidean,0.30706666666666665,0.5034666666666666,0.587,0.6858666666666666,0.7456666666666667,0.33408933333333335,17.141567,177188864
4906,EN-FR 15K(V1),Annoy,{'search_k': -1},ProjE,None,euclidean,0.25953333333333334,0.37273333333333336,0.4252,0.4730666666666667,0.49333333333333335,0.18109733333333333,4.711735,162762752
1660,EN-FR 15K(V1),BallTree,{},ProjE,None,euclidean,0.26166666666666666,0.3963333333333333,0.4693333333333333,0.5384666666666666,0.5728666666666666,0.186528,62.851034,201015296
